2026.07.10,05:27:00,4114.10,4114.44,4113.38,4113.52,1668,1668,0
2026.07.10,05:28:00,4113.34,4114.77,4113.34,4114.27,1896,1896,0
2026.07.10,05:29:00,4114.30,4114.93,4113.81,4113.86,1038,1038,0
2026.07.10,05:30:00,4113.85,4115.12,4110.26,4110.28,4326,4326,0
2026.07.10,05:31:00,4110.43,4112.94,4109.85,4111.31,5748,5748,0
2026.07.10,05:32:00,4111.40,4113.55,4111.36,4113.38,4587,4587,0
2026.07.10,05:33:00,4113.60,4114.06,4112.76,4113.20,4416,4416,0
2026.07.10,05:34:00,4113.14,4114.30,4112.15,4112.74,3381,3381,0
2026.07.10,05:35:00,4112.74,4114.27,4112.27,4113.59,4116,4116,0
2026.07.10,05:36:00,4113.61,4114.18,4111.84,4112.09,2928,2928,0
2026.07.10,05:37:00,4112.20,4112.35,4109.61,4109.81,4665,4665,0
2026.07.10,05:38:00,4109.78,4110.64,4109.10,4110.16,3599,3599,0
2026.07.10,05:39:00,4110.15,4110.82,4109.10,4109.15,3666,3666,0
2026.07.10,05:40:00,4109.11,4111.15,4108.82,4111.09,4341,4341,0
